"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 14:17:34","ALL","All Containers","212.41%","1,098.97 MB","11.33%","0 MB / 0 MB","0 MB / 0 MB","1280"
"2025-03-12 14:17:45","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","997.5MiB / 23.47GiB","4.15%","66.6MB / 492kB","0B / 0B","100"
"2025-03-12 14:17:45","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","110.41%","4.445GiB / 23.47GiB","18.93%","2.4GB / 1.45GB","0B / 0B","285"
"2025-03-12 14:17:45","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.07%","4.917GiB / 23.47GiB","20.95%","2.44GB / 1.34GB","0B / 0B","325"
"2025-03-12 14:17:45","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.30%","2.902GiB / 23.47GiB","12.36%","23.1MB / 2.15GB","0B / 0B","521"
"2025-03-12 14:17:45","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.76MB","0B / 0B","47"
"2025-03-12 14:17:45","ALL","All Containers","217.90%","1,104.99 MB","11.36%","0 MB / 0 MB","0 MB / 0 MB","1278"
"2025-03-12 14:17:57","7941f509fee6","hdfs-spark-hive-docker-history-1","0.28%","997.5MiB / 23.47GiB","4.15%","66.6MB / 494kB","0B / 0B","100"
"2025-03-12 14:17:57","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.62%","3.597GiB / 23.47GiB","15.32%","2.4GB / 1.49GB","0B / 0B","241"
"2025-03-12 14:17:57","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.57%","3.726GiB / 23.47GiB","15.87%","2.49GB / 1.34GB","0B / 0B","244"
"2025-03-12 14:17:57","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.93%","2.232GiB / 23.47GiB","9.51%","23.2MB / 2.15GB","0B / 0B","421"
"2025-03-12 14:17:57","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.76MB","0B / 0B","47"
"2025-03-12 14:17:57","ALL","All Containers","4.41%","1,102.29 MB","9.05%","0 MB / 0 MB","0 MB / 0 MB","1053"
