"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 14:19:03","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:19:03","ALL","All Containers","222.38%","1,104.65 MB","10.98%","0 MB / 0 MB","0 MB / 0 MB","1282"
"2025-03-12 14:19:14","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","997.6MiB / 23.47GiB","4.15%","67.8MB / 509kB","0B / 0B","100"
"2025-03-12 14:19:14","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.51%","4.36GiB / 23.47GiB","18.57%","2.41GB / 1.49GB","0B / 0B","287"
"2025-03-12 14:19:14","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","122.12%","4.87GiB / 23.47GiB","20.75%","2.49GB / 1.34GB","0B / 0B","325"
"2025-03-12 14:19:14","a3d3766552e1","hdfs-spark-hive-docker-master-1","59.36%","2.919GiB / 23.47GiB","12.44%","23.5MB / 2.15GB","0B / 0B","521"
"2025-03-12 14:19:14","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:19:14","ALL","All Containers","287.10%","1,104.98 MB","11.26%","0 MB / 0 MB","0 MB / 0 MB","1280"
"2025-03-12 14:19:25","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","997.6MiB / 23.47GiB","4.15%","67.8MB / 511kB","0B / 0B","100"
"2025-03-12 14:19:25","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.06%","4.421GiB / 23.47GiB","18.83%","2.41GB / 1.49GB","0B / 0B","287"
"2025-03-12 14:19:25","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","103.58%","4.929GiB / 23.47GiB","21.00%","2.49GB / 1.34GB","0B / 0B","324"
"2025-03-12 14:19:25","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.98%","2.934GiB / 23.47GiB","12.50%","23.7MB / 2.15GB","0B / 0B","522"
"2025-03-12 14:19:25","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.19%","95.23MiB / 23.47GiB","0.40%","1.52MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:19:25","ALL","All Containers","210.94%","1,105.11 MB","11.38%","0 MB / 0 MB","0 MB / 0 MB","1280"
"2025-03-12 14:19:35","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","997.8MiB / 23.47GiB","4.15%","67.8MB / 513kB","0B / 0B","102"
"2025-03-12 14:19:35","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","133.73%","4.467GiB / 23.47GiB","19.03%","2.41GB / 1.5GB","0B / 0B","287"
"2025-03-12 14:19:35","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.21%","4.935GiB / 23.47GiB","21.02%","2.49GB / 1.34GB","0B / 0B","324"
"2025-03-12 14:19:35","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.35%","2.923GiB / 23.47GiB","12.45%","23.7MB / 2.15GB","0B / 0B","524"
"2025-03-12 14:19:35","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.53MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:19:35","ALL","All Containers","241.40%","1,105.36 MB","11.41%","0 MB / 0 MB","0 MB / 0 MB","1284"
"2025-03-12 14:19:47","7941f509fee6","hdfs-spark-hive-docker-history-1","0.10%","997.7MiB / 23.47GiB","4.15%","67.8MB / 515kB","0B / 0B","100"
"2025-03-12 14:19:47","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.44%","4.491GiB / 23.47GiB","19.13%","2.41GB / 1.5GB","0B / 0B","286"
"2025-03-12 14:19:47","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.65%","4.937GiB / 23.47GiB","21.03%","2.49GB / 1.34GB","0B / 0B","322"
"2025-03-12 14:19:47","a3d3766552e1","hdfs-spark-hive-docker-master-1","233.78%","2.945GiB / 23.47GiB","12.55%","23.8MB / 2.15GB","0B / 0B","494"
"2025-03-12 14:19:47","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.53MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:19:47","ALL","All Containers","445.97%","1,105.30 MB","11.45%","0 MB / 0 MB","0 MB / 0 MB","1249"
