"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 14:20:29","a3d3766552e1","hdfs-spark-hive-docker-master-1","323.49%","2.909GiB / 23.47GiB","12.39%","24MB / 2.15GB","0B / 0B","519"
"2025-03-12 14:20:29","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.02%","95.24MiB / 23.47GiB","0.40%","1.53MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:20:29","ALL","All Containers","560.83%","1,103.98 MB","10.31%","0 MB / 0 MB","0 MB / 0 MB","1269"
"2025-03-12 14:20:40","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","997.7MiB / 23.47GiB","4.15%","69.2MB / 528kB","0B / 0B","100"
"2025-03-12 14:20:40","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","112.40%","4.561GiB / 23.47GiB","19.43%","2.41GB / 1.51GB","0B / 0B","327"
"2025-03-12 14:20:40","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","123.45%","4.521GiB / 23.47GiB","19.26%","2.51GB / 1.35GB","0B / 0B","288"
"2025-03-12 14:20:40","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.80%","2.904GiB / 23.47GiB","12.37%","24MB / 2.15GB","0B / 0B","520"
"2025-03-12 14:20:40","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.53MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:20:40","ALL","All Containers","237.77%","1,104.92 MB","11.12%","0 MB / 0 MB","0 MB / 0 MB","1282"
"2025-03-12 14:20:51","7941f509fee6","hdfs-spark-hive-docker-history-1","0.10%","997.7MiB / 23.47GiB","4.15%","69.2MB / 529kB","0B / 0B","100"
"2025-03-12 14:20:51","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","109.76%","4.707GiB / 23.47GiB","20.05%","2.41GB / 1.51GB","0B / 0B","326"
"2025-03-12 14:20:51","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.31%","4.53GiB / 23.47GiB","19.30%","2.51GB / 1.35GB","0B / 0B","287"
"2025-03-12 14:20:51","a3d3766552e1","hdfs-spark-hive-docker-master-1","60.95%","2.918GiB / 23.47GiB","12.43%","24.2MB / 2.16GB","0B / 0B","523"
"2025-03-12 14:20:51","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.53MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:20:51","ALL","All Containers","277.12%","1,105.09 MB","11.27%","0 MB / 0 MB","0 MB / 0 MB","1283"
"2025-03-12 14:21:02","7941f509fee6","hdfs-spark-hive-docker-history-1","1.43%","997.9MiB / 23.47GiB","4.15%","69.2MB / 533kB","0B / 0B","100"
"2025-03-12 14:21:02","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","108.60%","4.74GiB / 23.47GiB","20.19%","2.41GB / 1.51GB","0B / 0B","325"
"2025-03-12 14:21:02","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","102.96%","4.577GiB / 23.47GiB","19.50%","2.51GB / 1.35GB","0B / 0B","286"
"2025-03-12 14:21:02","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.03%","2.924GiB / 23.47GiB","12.46%","24.4MB / 2.16GB","0B / 0B","524"
"2025-03-12 14:21:02","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.53MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:21:02","ALL","All Containers","215.02%","1,105.37 MB","11.34%","0 MB / 0 MB","0 MB / 0 MB","1282"
"2025-03-12 14:21:13","7941f509fee6","hdfs-spark-hive-docker-history-1","0.10%","997.8MiB / 23.47GiB","4.15%","69.3MB / 535kB","0B / 0B","100"
"2025-03-12 14:21:13","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","108.80%","4.759GiB / 23.47GiB","20.27%","2.41GB / 1.51GB","0B / 0B","326"
"2025-03-12 14:21:13","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","99.30%","4.601GiB / 23.47GiB","19.60%","2.51GB / 1.35GB","0B / 0B","285"
"2025-03-12 14:21:13","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.08%","2.935GiB / 23.47GiB","12.50%","24.5MB / 2.16GB","0B / 0B","524"
"2025-03-12 14:21:13","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.53MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:21:13","ALL","All Containers","209.28%","1,105.33 MB","11.38%","0 MB / 0 MB","0 MB / 0 MB","1282"
"2025-03-12 14:21:24","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","997.8MiB / 23.47GiB","4.15%","69.3MB / 537kB","0B / 0B","100"
"2025-03-12 14:21:24","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","113.85%","4.797GiB / 23.47GiB","20.44%","2.41GB / 1.51GB","0B / 0B","325"
"2025-03-12 14:21:24","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","103.50%","4.634GiB / 23.47GiB","19.74%","2.51GB / 1.35GB","0B / 0B","284"
"2025-03-12 14:21:24","a3d3766552e1","hdfs-spark-hive-docker-master-1","141.89%","2.225GiB / 23.47GiB","9.48%","24.6MB / 2.16GB","0B / 0B","425"
"2025-03-12 14:21:24","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.53MB / 1.77MB","0B / 0B","47"
"2025-03-12 14:21:24","ALL","All Containers","359.35%","1,104.69 MB","10.84%","0 MB / 0 MB","0 MB / 0 MB","1181"
"2025-03-12 14:21:35","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","997.8MiB / 23.47GiB","4.15%","70.7MB / 543kB","0B / 0B","100"
"2025-03-12 14:21:35","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","0.69%","3.599GiB / 23.47GiB","15.33%","2.42GB / 1.51GB","0B / 0B","244"
"2025-03-12 14:21:35","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","0.80%","3.728GiB / 23.47GiB","15.88%","2.51GB / 1.36GB","0B / 0B","241"
"2025-03-12 14:21:35","a3d3766552e1","hdfs-spark-hive-docker-master-1","3.76%","1.864GiB / 23.47GiB","7.94%","24.6MB / 2.16GB","0B / 0B","393"
"2025-03-12 14:21:35","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","68.18MiB / 23.47GiB","0.28%","1.54MB / 1.78MB","0B / 0B","27"
"2025-03-12 14:21:35","ALL","All Containers","5.38%","1,075.17 MB","8.72%","0 MB / 0 MB","0 MB / 0 MB","1005"
