"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 14:12:42","ALL","All Containers","265.57%","1,008.65 MB","9.03%","0 MB / 0 MB","0 MB / 0 MB","1264"
"2025-03-12 14:12:53","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","905.7MiB / 23.47GiB","3.77%","62.4MB / 437kB","0B / 0B","100"
"2025-03-12 14:12:53","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","152.34%","3.81GiB / 23.47GiB","16.23%","2.36GB / 1.41GB","0B / 0B","288"
"2025-03-12 14:12:53","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","112.14%","4.113GiB / 23.47GiB","17.52%","2.4GB / 1.3GB","0B / 0B","326"
"2025-03-12 14:12:53","a3d3766552e1","hdfs-spark-hive-docker-master-1","4.38%","2.823GiB / 23.47GiB","12.03%","20.9MB / 2.13GB","0B / 0B","511"
"2025-03-12 14:12:53","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.5MB / 1.75MB","0B / 0B","47"
"2025-03-12 14:12:53","ALL","All Containers","268.97%","1,011.68 MB","9.99%","0 MB / 0 MB","0 MB / 0 MB","1272"
"2025-03-12 14:13:04","7941f509fee6","hdfs-spark-hive-docker-history-1","0.19%","905.7MiB / 23.47GiB","3.77%","62.4MB / 439kB","0B / 0B","100"
"2025-03-12 14:13:04","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.23%","3.816GiB / 23.47GiB","16.26%","2.36GB / 1.41GB","0B / 0B","287"
"2025-03-12 14:13:04","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","319.40%","4.159GiB / 23.47GiB","17.72%","2.4GB / 1.3GB","0B / 0B","330"
"2025-03-12 14:13:04","a3d3766552e1","hdfs-spark-hive-docker-master-1","51.99%","2.89GiB / 23.47GiB","12.31%","21.2MB / 2.13GB","0B / 0B","524"
"2025-03-12 14:13:04","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.5MB / 1.75MB","0B / 0B","47"
"2025-03-12 14:13:04","ALL","All Containers","476.81%","1,011.80 MB","10.09%","0 MB / 0 MB","0 MB / 0 MB","1288"
"2025-03-12 14:13:15","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","911.5MiB / 23.47GiB","3.79%","62.4MB / 441kB","0B / 0B","100"
"2025-03-12 14:13:15","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","103.83%","4.053GiB / 23.47GiB","17.27%","2.36GB / 1.41GB","0B / 0B","289"
"2025-03-12 14:13:15","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.06%","4.448GiB / 23.47GiB","18.95%","2.4GB / 1.3GB","0B / 0B","328"
"2025-03-12 14:13:15","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.92%","2.891GiB / 23.47GiB","12.32%","21.2MB / 2.13GB","0B / 0B","523"
"2025-03-12 14:13:15","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.5MB / 1.75MB","0B / 0B","47"
"2025-03-12 14:13:15","ALL","All Containers","212.93%","1,018.12 MB","10.55%","0 MB / 0 MB","0 MB / 0 MB","1287"
"2025-03-12 14:13:27","7941f509fee6","hdfs-spark-hive-docker-history-1","0.10%","929.3MiB / 23.47GiB","3.87%","62.4MB / 443kB","0B / 0B","100"
"2025-03-12 14:13:27","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","121.88%","4.398GiB / 23.47GiB","18.74%","2.36GB / 1.41GB","0B / 0B","288"
"2025-03-12 14:13:27","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","102.84%","4.812GiB / 23.47GiB","20.50%","2.4GB / 1.3GB","0B / 0B","327"
"2025-03-12 14:13:27","a3d3766552e1","hdfs-spark-hive-docker-master-1","3.41%","2.895GiB / 23.47GiB","12.33%","21.3MB / 2.14GB","0B / 0B","523"
"2025-03-12 14:13:27","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.28%","95.23MiB / 23.47GiB","0.40%","1.51MB / 1.75MB","0B / 0B","47"
"2025-03-12 14:13:27","ALL","All Containers","228.51%","1,036.64 MB","11.17%","0 MB / 0 MB","0 MB / 0 MB","1285"
"2025-03-12 14:13:38","7941f509fee6","hdfs-spark-hive-docker-history-1","0.24%","939.7MiB / 23.47GiB","3.91%","62.4MB / 445kB","0B / 0B","102"
"2025-03-12 14:13:38","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.77%","3.578GiB / 23.47GiB","15.24%","2.37GB / 1.42GB","0B / 0B","240"
"2025-03-12 14:13:38","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.26%","3.705GiB / 23.47GiB","15.78%","2.41GB / 1.31GB","0B / 0B","243"
"2025-03-12 14:13:38","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.64%","2.229GiB / 23.47GiB","9.49%","21.5MB / 2.14GB","0B / 0B","419"
"2025-03-12 14:13:38","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.51MB / 1.75MB","0B / 0B","47"
"2025-03-12 14:13:38","ALL","All Containers","4.91%","1,044.44 MB","8.96%","0 MB / 0 MB","0 MB / 0 MB","1051"
"2025-03-12 14:13:49","7941f509fee6","hdfs-spark-hive-docker-history-1","0.39%","939.6MiB / 23.47GiB","3.91%","64MB / 453kB","0B / 0B","100"
"2025-03-12 14:13:49","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","1.63%","3.578GiB / 23.47GiB","15.24%","2.37GB / 1.42GB","0B / 0B","241"
"2025-03-12 14:13:49","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","1.01%","3.705GiB / 23.47GiB","15.78%","2.41GB / 1.31GB","0B / 0B","243"
"2025-03-12 14:13:49","a3d3766552e1","hdfs-spark-hive-docker-master-1","3.15%","2.228GiB / 23.47GiB","9.49%","21.5MB / 2.14GB","0B / 0B","415"
"2025-03-12 14:13:49","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","95.23MiB / 23.47GiB","0.40%","1.51MB / 1.75MB","0B / 0B","47"
"2025-03-12 14:13:49","ALL","All Containers","6.18%","1,044.34 MB","8.96%","0 MB / 0 MB","0 MB / 0 MB","1046"
