"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 01:38:57","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.44%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:38:57","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.34%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:38:57","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.08%","2.864GiB / 23.47GiB","12.20%","66.9MB / 796MB","0B / 0B","531"
"2025-03-12 01:38:57","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.45MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:38:57","ALL","All Containers","211.97%","1,091.37 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:39:08","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","1011MiB / 23.47GiB","4.21%","44.7MB / 1.77MB","0B / 0B","100"
"2025-03-12 01:39:08","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.88%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:39:08","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.82%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:39:08","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.05%","2.866GiB / 23.47GiB","12.21%","66.9MB / 796MB","0B / 0B","531"
"2025-03-12 01:39:08","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.45MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:39:08","ALL","All Containers","213.89%","1,091.37 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:39:19","7941f509fee6","hdfs-spark-hive-docker-history-1","1.10%","1011MiB / 23.47GiB","4.21%","44.8MB / 1.77MB","0B / 0B","100"
"2025-03-12 01:39:19","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.12%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:39:19","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","109.75%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:39:19","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.16%","2.866GiB / 23.47GiB","12.21%","67MB / 796MB","0B / 0B","531"
"2025-03-12 01:39:19","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.45MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:39:19","ALL","All Containers","219.13%","1,091.37 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:39:30","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","1011MiB / 23.47GiB","4.21%","44.8MB / 1.78MB","0B / 0B","100"
"2025-03-12 01:39:30","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.44%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:39:30","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.66%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:39:30","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.29%","2.866GiB / 23.47GiB","12.21%","67MB / 796MB","0B / 0B","531"
"2025-03-12 01:39:30","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","71.45MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:39:30","ALL","All Containers","213.51%","1,091.37 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:39:41","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1011MiB / 23.47GiB","4.21%","44.8MB / 1.78MB","0B / 0B","100"
"2025-03-12 01:39:41","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.71%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:39:41","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.00%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:39:41","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.84%","2.866GiB / 23.47GiB","12.21%","67MB / 796MB","0B / 0B","532"
"2025-03-12 01:39:41","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.45MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:39:41","ALL","All Containers","212.68%","1,091.37 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1256"
"2025-03-12 01:39:52","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","1011MiB / 23.47GiB","4.21%","44.8MB / 1.78MB","0B / 0B","100"
"2025-03-12 01:39:52","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.70%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:39:52","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.82%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:39:52","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.90%","2.866GiB / 23.47GiB","12.21%","67.1MB / 796MB","0B / 0B","531"
"2025-03-12 01:39:52","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.45MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:39:52","ALL","All Containers","212.54%","1,091.37 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:40:03","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","1011MiB / 23.47GiB","4.21%","44.8MB / 1.78MB","0B / 0B","100"
"2025-03-12 01:40:03","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.18%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:40:03","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.21%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:40:03","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.41%","2.868GiB / 23.47GiB","12.22%","67.1MB / 796MB","0B / 0B","531"
"2025-03-12 01:40:03","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.46MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:40:03","ALL","All Containers","212.93%","1,091.38 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:40:14","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999MiB / 23.47GiB","4.16%","44.8MB / 1.78MB","0B / 0B","100"
"2025-03-12 01:40:14","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.20%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:40:14","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.93%","3.346GiB / 23.47GiB","14.26%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:40:14","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.89%","2.868GiB / 23.47GiB","12.22%","67.1MB / 796MB","0B / 0B","532"
"2025-03-12 01:40:14","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.45MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:40:14","ALL","All Containers","212.16%","1,079.37 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1256"
"2025-03-12 01:40:24","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","999MiB / 23.47GiB","4.16%","44.8MB / 1.78MB","0B / 0B","100"
"2025-03-12 01:40:24","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.41%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:40:24","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.05%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:40:24","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.08%","2.87GiB / 23.47GiB","12.23%","67.2MB / 796MB","0B / 0B","531"
"2025-03-12 01:40:24","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.46MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:40:24","ALL","All Containers","212.66%","1,079.38 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:40:35","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","999MiB / 23.47GiB","4.16%","44.8MB / 1.79MB","0B / 0B","100"
"2025-03-12 01:40:35","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.73%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:40:35","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.99%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:40:35","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.10%","2.87GiB / 23.47GiB","12.23%","67.2MB / 796MB","0B / 0B","531"
"2025-03-12 01:40:35","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.46MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:40:35","ALL","All Containers","212.94%","1,079.38 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:40:46","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","999MiB / 23.47GiB","4.16%","44.8MB / 1.79MB","0B / 0B","100"
"2025-03-12 01:40:46","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.97%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:40:46","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.68%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:40:46","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.85%","2.871GiB / 23.47GiB","12.23%","67.2MB / 796MB","0B / 0B","531"
"2025-03-12 01:40:46","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.45MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:40:46","ALL","All Containers","212.61%","1,079.38 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:40:57","7941f509fee6","hdfs-spark-hive-docker-history-1","0.10%","999MiB / 23.47GiB","4.16%","44.8MB / 1.79MB","0B / 0B","100"
"2025-03-12 01:40:57","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.87%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:40:57","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","108.80%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:40:57","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.27%","2.87GiB / 23.47GiB","12.23%","67.2MB / 796MB","0B / 0B","530"
"2025-03-12 01:40:57","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.45MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:40:57","ALL","All Containers","216.04%","1,079.37 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:41:08","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.1MiB / 23.47GiB","4.16%","44.8MB / 1.79MB","0B / 0B","100"
"2025-03-12 01:41:08","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.10%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:41:08","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.27%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:41:08","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.97%","2.872GiB / 23.47GiB","12.24%","67.3MB / 796MB","0B / 0B","531"
"2025-03-12 01:41:08","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:41:08","ALL","All Containers","213.47%","1,079.73 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:41:19","7941f509fee6","hdfs-spark-hive-docker-history-1","1.36%","999.3MiB / 23.47GiB","4.16%","44.9MB / 1.8MB","0B / 0B","102"
"2025-03-12 01:41:19","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","108.47%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:41:19","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","108.03%","3.346GiB / 23.47GiB","14.25%","859MB / 582MB","0B / 0B","314"
"2025-03-12 01:41:19","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.23%","2.875GiB / 23.47GiB","12.25%","67.3MB / 796MB","0B / 0B","531"
"2025-03-12 01:41:19","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:41:19","ALL","All Containers","219.09%","1,079.93 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1257"
"2025-03-12 01:41:30","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","999.2MiB / 23.47GiB","4.16%","44.9MB / 1.8MB","0B / 0B","100"
"2025-03-12 01:41:30","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.83%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:41:30","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.49%","3.346GiB / 23.47GiB","14.25%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:41:30","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.92%","2.877GiB / 23.47GiB","12.25%","67.3MB / 796MB","0B / 0B","531"
"2025-03-12 01:41:30","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:41:30","ALL","All Containers","214.36%","1,079.83 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:41:41","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.1MiB / 23.47GiB","4.16%","44.9MB / 1.8MB","0B / 0B","100"
"2025-03-12 01:41:41","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.25%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:41:41","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.25%","3.346GiB / 23.47GiB","14.25%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:41:41","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.99%","2.879GiB / 23.47GiB","12.26%","67.3MB / 796MB","0B / 0B","532"
"2025-03-12 01:41:41","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:41:41","ALL","All Containers","213.64%","1,079.73 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1256"
"2025-03-12 01:41:52","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","999.1MiB / 23.47GiB","4.16%","44.9MB / 1.8MB","0B / 0B","100"
"2025-03-12 01:41:52","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.49%","2.708GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:41:52","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.91%","3.346GiB / 23.47GiB","14.25%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:41:52","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.99%","2.879GiB / 23.47GiB","12.26%","67.4MB / 796MB","0B / 0B","531"
"2025-03-12 01:41:52","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:41:52","ALL","All Containers","211.50%","1,079.73 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:42:03","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.1MiB / 23.47GiB","4.16%","44.9MB / 1.8MB","0B / 0B","100"
"2025-03-12 01:42:03","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","108.14%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:42:03","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.09%","3.346GiB / 23.47GiB","14.25%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:42:03","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.14%","2.881GiB / 23.47GiB","12.27%","67.4MB / 796MB","0B / 0B","530"
"2025-03-12 01:42:03","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:42:03","ALL","All Containers","213.51%","1,079.74 MB","8.51%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:42:14","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.1MiB / 23.47GiB","4.16%","44.9MB / 1.81MB","0B / 0B","100"
"2025-03-12 01:42:14","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.18%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:42:14","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.43%","3.344GiB / 23.47GiB","14.24%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:42:14","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.81%","2.881GiB / 23.47GiB","12.27%","67.4MB / 796MB","0B / 0B","531"
"2025-03-12 01:42:14","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:42:14","ALL","All Containers","212.55%","1,079.74 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:42:25","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.1MiB / 23.47GiB","4.16%","44.9MB / 1.81MB","0B / 0B","100"
"2025-03-12 01:42:25","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.81%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:42:25","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","103.76%","3.343GiB / 23.47GiB","14.24%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:42:25","a3d3766552e1","hdfs-spark-hive-docker-master-1","2.15%","2.881GiB / 23.47GiB","12.27%","67.5MB / 796MB","0B / 0B","530"
"2025-03-12 01:42:25","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:42:25","ALL","All Containers","213.85%","1,079.73 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:42:36","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","999.2MiB / 23.47GiB","4.16%","44.9MB / 1.81MB","0B / 0B","100"
"2025-03-12 01:42:36","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.47%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:42:36","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.97%","3.343GiB / 23.47GiB","14.24%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:42:36","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.61%","2.881GiB / 23.47GiB","12.27%","67.5MB / 796MB","0B / 0B","530"
"2025-03-12 01:42:36","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:42:36","ALL","All Containers","215.16%","1,079.83 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:42:47","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.2MiB / 23.47GiB","4.16%","44.9MB / 1.81MB","0B / 0B","100"
"2025-03-12 01:42:47","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.68%","2.71GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:42:47","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.74%","3.343GiB / 23.47GiB","14.24%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:42:47","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.88%","2.881GiB / 23.47GiB","12.27%","67.5MB / 796MB","0B / 0B","531"
"2025-03-12 01:42:47","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:42:47","ALL","All Containers","214.45%","1,079.83 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:42:57","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.2MiB / 23.47GiB","4.16%","44.9MB / 1.81MB","0B / 0B","100"
"2025-03-12 01:42:57","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.96%","2.71GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:42:57","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.87%","3.343GiB / 23.47GiB","14.24%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:42:57","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.11%","2.883GiB / 23.47GiB","12.28%","67.5MB / 796MB","0B / 0B","530"
"2025-03-12 01:42:57","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:42:57","ALL","All Containers","211.09%","1,079.84 MB","8.50%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:43:08","7941f509fee6","hdfs-spark-hive-docker-history-1","0.17%","999.2MiB / 23.47GiB","4.16%","44.9MB / 1.81MB","0B / 0B","100"
"2025-03-12 01:43:08","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.37%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:43:08","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.28%","3.343GiB / 23.47GiB","14.24%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:43:08","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.12%","2.883GiB / 23.47GiB","12.28%","67.6MB / 796MB","0B / 0B","529"
"2025-03-12 01:43:08","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:43:08","ALL","All Containers","214.94%","1,079.84 MB","8.51%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:43:19","7941f509fee6","hdfs-spark-hive-docker-history-1","0.85%","999.2MiB / 23.47GiB","4.16%","44.9MB / 1.82MB","0B / 0B","100"
"2025-03-12 01:43:19","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.74%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:43:19","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.68%","3.345GiB / 23.47GiB","14.25%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:43:19","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.21%","2.885GiB / 23.47GiB","12.29%","67.6MB / 796MB","0B / 0B","529"
"2025-03-12 01:43:19","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:43:19","ALL","All Containers","215.48%","1,079.84 MB","8.51%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:43:30","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.2MiB / 23.47GiB","4.16%","45MB / 1.82MB","0B / 0B","100"
"2025-03-12 01:43:30","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.26%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:43:30","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.70%","3.345GiB / 23.47GiB","14.25%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:43:30","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.98%","2.885GiB / 23.47GiB","12.29%","67.6MB / 796MB","0B / 0B","529"
"2025-03-12 01:43:30","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:43:30","ALL","All Containers","213.09%","1,079.84 MB","8.51%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:43:41","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.3MiB / 23.47GiB","4.16%","45MB / 1.82MB","0B / 0B","100"
"2025-03-12 01:43:41","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.32%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:43:41","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.31%","3.345GiB / 23.47GiB","14.25%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:43:41","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.06%","2.885GiB / 23.47GiB","12.29%","67.7MB / 796MB","0B / 0B","530"
"2025-03-12 01:43:41","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:43:41","ALL","All Containers","212.82%","1,079.94 MB","8.51%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:43:52","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.2MiB / 23.47GiB","4.16%","45MB / 1.82MB","0B / 0B","100"
"2025-03-12 01:43:52","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.22%","2.71GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:43:52","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.32%","3.345GiB / 23.47GiB","14.25%","859MB / 583MB","0B / 0B","314"
